시군구,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 강동구 암사동,프라이어팰리스,59.983,202307,22,"98,000",17,2007,고덕로 130
서울특별시 강동구 암사동,프라이어팰리스,59.983,202307,27,"96,500",16,2007,고덕로 130
서울특별시 강동구 암사동,한건,84.7,202307,11,"71,000",2,2001,상암로3길 54
서울특별시 강동구 암사동,힐스테이트 강동 리버뷰,84.9979,202307,17,"123,500",15,2019,올림픽로91길 30
서울특별시 강동구 암사동,힐스테이트 강동 리버뷰,84.9979,202307,24,"118,000",22,2019,올림픽로91길 30
서울특별시 강동구 천호동,강동역신동아파밀리에,94.61,202307,7,"96,000",6,2015,천호대로 1089
서울특별시 강동구 천호동,강변그대가갤럭시,84.96,202307,4,"100,000",13,2009,올림픽로89길 55
서울특별시 강동구 천호동,광남벨라스643V(50-32),84.89,202307,25,"55,000",3,2003,양재대로121길 16
서울특별시 강동구 천호동,금호아파트,27.61,202307,3,"34,500",10,1987,양재대로 1557
서울특별시 강동구 천호동,다성이즈빌아파트(55-25),84.95,202307,26,"60,000",3,2006,천중로 177
서울특별시 강동구 천호동,동아하이빌아파트,84.97,202307,5,"82,000",18,2000,구천면로 278
서울특별시 강동구 천호동,두산위브센티움,39.17,202307,20,"17,500",3,2004,올림픽로70길 61
서울특별시 강동구 천호동,래미안강동팰리스,84.97,202307,3,"139,500",34,2017,천호대로 1077
서울특별시 강동구 천호동,래미안강동팰리스,59.98,202307,5,"102,000",8,2017,천호대로 1077
서울특별시 강동구 천호동,래미안강동팰리스,84.97,202307,6,"123,500",4,2017,천호대로 1077
서울특별시 강동구 천호동,래미안강동팰리스,84.97,202307,9,"133,000",38,2017,천호대로 1077
서울특별시 강동구 천호동,래미안강동팰리스,84.97,202307,22,"129,000",23,2017,천호대로 1077
서울특별시 강동구 천호동,래미안강동팰리스,84.97,202307,24,"143,500",42,2017,천호대로 1077
서울특별시 강동구 천호동,미사아름채아파트,12.995,202307,17,"22,400",5,2020,천호대로159길 22-24
서울특별시 강동구 천호동,천호동삼성아파트,114.65,202307,5,"96,000",1,1997,성안로25길 6
서울특별시 강동구 천호동,현진리버파크,14.9,202307,22,"20,500",8,2017,구천면로 144
서울특별시 강동구 천호동,현진리버파크,23.24,202307,28,"31,700",10,2017,구천면로 144
서울특별시 강북구 미아동,꿈의숲해링턴플레이스,84.88,202307,8,"85,000",7,2019,오현로 45
서울특별시 강북구 미아동,꿈의숲해링턴플레이스,84.88,202307,11,"91,500",8,2019,오현로 45
서울특별시 강북구 미아동,두산위브트레지움,59.54,202307,7,"64,800",13,2011,삼양로27길 95
서울특별시 강북구 미아동,두산위브트레지움,59.54,202307,15,"65,000",6,2011,삼양로27길 95
서울특별시 강북구 미아동,두산위브트레지움,84.97,202307,15,"83,000",7,2011,삼양로27길 95
서울특별시 강북구 미아동,두산위브트레지움,84.97,202307,24,"79,500",5,2011,삼양로27길 80
서울특별시 강북구 미아동,벽산라이브파크,114.68,202307,3,"67,000",10,2004,솔샘로 159
서울특별시 강북구 미아동,벽산라이브파크,114.68,202307,15,"73,000",15,2004,솔샘로 159
서울특별시 강북구 미아동,벽산라이브파크,84.89,202307,15,"62,700",13,2004,솔샘로 159
서울특별시 강북구 미아동,벽산라이브파크,59.67,202307,15,"49,500",3,2004,솔샘로 159
서울특별시 강북구 미아동,벽산라이브파크,84.89,202307,22,"59,500",13,2004,솔샘로 159
서울특별시 강북구 미아동,벽산라이브파크,59.67,202307,29,"49,500",15,2004,솔샘로 159
서울특별시 강북구 미아동,삼각산아이원,84.705,202307,3,"70,500",11,2003,삼양로19길 113
서울특별시 강북구 미아동,삼성래미안트리베라2단지,59.33,202307,8,"68,000",7,2010,삼양로27길 19
서울특별시 강북구 미아동,삼성래미안트리베라2단지,58.99,202307,8,"73,000",10,2010,삼양로27길 19
서울특별시 강북구 미아동,삼성래미안트리베라2단지,84.29,202307,15,"92,000",14,2010,삼양로27길 19
서울특별시 강북구 미아동,삼성래미안트리베라2단지,58.99,202307,15,"69,000",2,2010,삼양로27길 19
서울특별시 강북구 미아동,삼성래미안트리베라2단지,84.29,202307,19,"80,000",7,2010,삼양로27길 19
서울특별시 강북구 미아동,송천센트레빌,84.965,202307,11,"95,000",4,2010,숭인로 39
서울특별시 강북구 미아동,에스케이북한산시티,59.98,202307,3,"52,500",4,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,84.86,202307,3,"60,500",22,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,84.76,202307,4,"66,500",21,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,84.71,202307,4,"66,000",19,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,84.76,202307,10,"63,500",6,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,59.98,202307,11,"57,000",10,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,59.98,202307,13,"59,800",9,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,59.98,202307,15,"59,000",11,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,84.71,202307,19,"63,000",12,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,114.85,202307,22,"74,000",6,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,59.98,202307,22,"58,500",14,2004,솔샘로 174
서울특별시 강북구 미아동,에스케이북한산시티,59.98,202307,25,"38,000",14,2004,솔샘로 174
서울특별시 강북구 번동,번동솔그린,84.6,202307,2,"54,500",20,1999,한천로109길 83
서울특별시 강북구 번동,번동솔그린,84.6,202307,2,"54,500",20,1999,한천로109길 83
서울특별시 강북구 번동,삼성,59.77,202307,24,"46,300",6,1998,도봉로98길 33
서울특별시 강북구 번동,수유역두산위브1,84.9909,202307,9,"69,500",2,2009,덕릉로41길 12
서울특별시 강북구 번동,주공1단지,41.3,202307,1,"42,000",7,1991,한천로105길 23
서울특별시 강북구 번동,주공1단지,49.94,202307,3,"52,000",15,1991,한천로105길 23
서울특별시 강북구 번동,주공1단지,41.3,202307,15,"43,000",10,1991,한천로105길 23
서울특별시 강북구 번동,효성인텔리안,81.12,202307,12,"54,000",9,2005,도봉로 352
서울특별시 강북구 수유동,극동,84.99,202307,4,"50,500",9,1992,인수봉로72길 4
서울특별시 강북구 수유동,극동,84.99,202307,12,"51,300",15,1992,인수봉로72길 4
서울특별시 강북구 수유동,수유다우아트리체,14.86,202307,24,"12,000",2,2018,한천로 1174
서울특별시 강북구 수유동,수유프리미어엠,15.13,202307,8,"9,800",11,2016,덕릉로 76
서울특별시 강북구 수유동,우암센스뷰,84.83,202307,19,"51,000",4,2005,노해로8길 16
서울특별시 강북구 수유동,한원힐트리움수유,27.39,202307,9,"23,600",8,2020,노해로 104
서울특별시 강북구 수유동,한원힐트리움수유,27.39,202307,19,"26,500",4,2020,노해로 104
서울특별시 강북구 수유동,한원힐트리움수유,27.39,202307,25,"25,000",7,2020,노해로 104
서울특별시 강북구 우이동,대우,84.93,202307,7,"60,000",5,2000,삼양로149길 45
서울특별시 강북구 우이동,두온리치벨리,149.54,202307,1,"75,500",1,2004,삼양로 670
서울특별시 강북구 우이동,성원상떼빌,84.98,202307,18,"51,000",10,1990,삼양로 658
서울특별시 강서구 가양동,가양2단지(성지),49.56,202307,5,"68,500",15,1992,허준로 47
서울특별시 강서구 가양동,가양2단지(성지),49.56,202307,12,"69,800",7,1992,허준로 47
서울특별시 강서구 가양동,가양6단지,49.5,202307,6,"69,000",11,1992,허준로 175
서울특별시 강서구 가양동,가양6단지,49.5,202307,20,"75,000",10,1992,허준로 175
서울특별시 강서구 가양동,가양강나루현대,84.98,202307,28,"88,000",19,1999,양천로 507
서울특별시 강서구 가양동,가양도시개발9-2단지,49.5,202307,14,"61,500",2,1993,허준로 234
서울특별시 강서구 가양동,강변,39.6,202307,1,"59,000",3,1992,허준로 139
서울특별시 강서구 가양동,강변,39.6,202307,10,"63,500",10,1992,허준로 139
서울특별시 강서구 가양동,강변,39.6,202307,12,"56,000",9,1992,허준로 139
서울특별시 강서구 가양동,강변,34.44,202307,18,"49,400",8,1992,허준로 139
서울특별시 강서구 가양동,강변,39.6,202307,21,"54,500",3,1992,허준로 139
서울특별시 강서구 가양동,강변,39.6,202307,22,"54,900",7,1992,허준로 139
서울특별시 강서구 가양동,강서한강자이,84.9903,202307,14,"116,800",4,2013,양천로55길 55
서울특별시 강서구 가양동,동신대아,134.88,202307,3,"130,000",5,1993,강서로 532
서울특별시 강서구 내발산동,그린씨티,84.577,202307,18,"60,000",1,2004,강서로47라길 79
서울특별시 강서구 내발산동,마곡수명산파크3단지,84.96,202307,9,"95,000",13,2007,수명로1길 110
서울특별시 강서구 내발산동,마곡수명산파크3단지,84.53,202307,22,"98,000",4,2007,수명로1길 110
서울특별시 강서구 내발산동,마곡수명산파크4단지,84.76,202307,22,"91,900",6,2008,수명로1길 16
서울특별시 강서구 내발산동,마곡수명산파크5단지,59.87,202307,16,"75,000",7,2008,수명로2길 105
서울특별시 강서구 내발산동,마곡수명산파크6단지,84.82,202307,1,"86,900",13,2007,수명로2길 63
서울특별시 강서구 내발산동,마곡수명산파크6단지,84.68,202307,21,"84,000",5,2007,수명로2길 63
서울특별시 강서구 내발산동,우장산한울에이치밸리움,52.218,202307,3,"75,830",9,2023,공항대로42길 13
서울특별시 강서구 등촌동,가양역두산위브,59.98,202307,10,"83,000",2,2022,공항대로45길 15
서울특별시 강서구 등촌동,"등촌1,2단지주공아파트",41.85,202307,25,"52,000",5,1994,강서로68길 36
서울특별시 강서구 등촌동,등촌동아이파크,84.7556,202307,13,"85,000",13,2004,등촌로 163
서울특별시 강서구 등촌동,삼성한사랑1,59.73,202307,4,"63,200",10,1997,양천로66길 6
서울특별시 강서구 등촌동,삼성한사랑1,59.73,202307,23,"60,000",4,1997,양천로66길 6
서울특별시 강서구 등촌동,신원,59.99,202307,27,"63,000",13,1997,화곡로66길 50
서울특별시 강서구 등촌동,우성,66.9,202307,7,"58,000",1,1992,화곡로68길 115
서울특별시 강서구 등촌동,제일(코오롱),59.99,202307,3,"58,500",8,1999,화곡로66길 90
서울특별시 강서구 등촌동,주공3,58.14,202307,11,"74,500",14,1995,강서로56나길 37
서울특별시 강서구 등촌동,주공3,37.67,202307,13,"55,300",4,1995,강서로56나길 37
서울특별시 강서구 등촌동,주공5,58.14,202307,20,"68,000",3,1995,공항대로39길 74
서울특별시 강서구 등촌동,주공5,58.14,202307,21,"71,000",14,1995,공항대로39길 74
서울특별시 강서구 등촌동,코오롱오투빌2,59.95,202307,19,"62,500",9,2002,양천로62길 41
서울특별시 강서구 등촌동,태영,59.97,202307,29,"63,000",3,1998,양천로 590
서울특별시 강서구 등촌동,한사랑2삼성,59.37,202307,24,"68,000",5,1999,공항대로59길 64
서울특별시 강서구 마곡동,마곡13단지힐스테이트마스터,59.9825,202307,1,"107,500",13,2017,마곡중앙1로 71
서울특별시 강서구 마곡동,마곡13단지힐스테이트마스터,84.9805,202307,8,"133,000",13,2017,마곡중앙1로 71
서울특별시 강서구 마곡동,마곡13단지힐스테이트마스터,84.9805,202307,11,"136,500",14,2017,마곡중앙1로 71
서울특별시 강서구 마곡동,마곡엠밸리6단지,84.99,202307,8,"134,500",2,2014,마곡서1로 100
서울특별시 강서구 마곡동,마곡엠밸리9단지,84.85,202307,14,"124,500",8,2021,공항대로 103
서울특별시 강서구 마곡동,마곡엠밸리9단지,59.86,202307,29,"107,000",6,2021,공항대로 103
서울특별시 강서구 마곡동,마곡힐스테이트,84.98,202307,1,"133,500",6,2017,마곡중앙3로 74
서울특별시 강서구 마곡동,벽산,84.97,202307,8,"72,000",4,1999,양천로47길 118
서울특별시 강서구 방화동,마곡삼성아파트,84.92,202307,15,"75,000",5,1998,방화대로34길 113
서울특별시 강서구 방화동,마곡중앙하이츠아파트,59.34,202307,11,"40,000",13,1994,양천로6길 28
서울특별시 강서구 방화동,마곡중앙하이츠아파트,51.03,202307,12,"52,000",10,1994,양천로6길 28
서울특별시 강서구 방화동,마곡중앙하이츠아파트,51.03,202307,24,"52,500",12,1994,양천로6길 28
서울특별시 강서구 방화동,마곡푸르지오,59.87,202307,6,"87,600",8,2008,방화대로34길 88
서울특별시 강서구 방화동,방화3차우림필유,84.57,202307,14,"74,000",5,2005,양천로14길 118
서울특별시 강서구 방화동,방화그린,39.76,202307,3,"42,500",6,1993,방화대로48길 40
서울특별시 강서구 방화동,방화그린,33.18,202307,10,"41,000",15,1993,방화대로48길 40
서울특별시 강서구 방화동,삼정코아,71.18,202307,8,"49,800",13,2004,방화동로 126
서울특별시 강서구 방화동,신마곡벽산블루밍,59.7592,202307,7,"73,000",16,2020,양천로10길 38
서울특별시 강서구 방화동,신안네트빌1단지,84.0164,202307,24,"67,000",8,2002,양천로14길 37
서울특별시 강서구 방화동,장미,49.2,202307,14,"48,500",10,1994,양천로 125
서울특별시 강서구 방화동,장미,39.96,202307,27,"43,000",13,1994,양천로 125
서울특별시 강서구 방화동,진로,84.96,202307,7,"48,000",1,1994,금낭화로 258
서울특별시 강서구 방화동,현대,84.99,202307,7,"49,000",2,1993,방화대로37길 26
서울특별시 강서구 방화동,현대,84.99,202307,7,"75,000",8,1993,방화대로37길 26
서울특별시 강서구 방화동,현대,59.89,202307,22,"60,000",13,1993,방화대로37길 26
서울특별시 강서구 방화동,현대,84.99,202307,25,"72,000",9,1993,방화대로37길 26
서울특별시 강서구 염창동,대림,59.94,202307,1,"70,000",10,1999,공항대로75길 42
서울특별시 강서구 염창동,대림,59.94,202307,1,"75,000",11,1999,공항대로75길 42
서울특별시 강서구 염창동,동아,59.97,202307,3,"66,500",10,1998,양천로69길 58
서울특별시 강서구 염창동,동아,84.95,202307,23,"101,000",14,1998,양천로69길 58
서울특별시 강서구 염창동,동아,59.97,202307,30,"71,000",5,1998,양천로69길 58
서울특별시 강서구 염창동,동아3,59.83,202307,4,"87,000",13,1999,양천로 731
서울특별시 강서구 염창동,동아3,59.7,202307,20,"77,500",3,1999,양천로 731
서울특별시 강서구 염창동,동아3,59.7,202307,22,"75,900",6,1999,양천로 731
서울특별시 강서구 염창동,무학,59.38,202307,2,"75,000",12,1999,양천로77길 45
서울특별시 강서구 염창동,무학,84.64,202307,6,"89,800",9,1999,양천로77길 45
서울특별시 강서구 염창동,보람더하임105동,103.37,202307,10,"60,000",3,2007,공항대로65가길 4
서울특별시 강서구 염창동,삼현팰리채,65.35,202307,11,"60,000",4,2008,양천로73가길 28
