시군구,단지명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
서울특별시 양천구 목동,목동신시가지7,전세,74.12,202307,"        57,000",             0,5,1986,목동로 212,202308~202508,신규,-,0,0
서울특별시 양천구 목동,목동신시가지7,월세,101.2,202307,"        70,000",            80,15,1986,목동로 212,202310~202510,신규,-,0,0
서울특별시 양천구 목동,목동신시가지7,전세,53.88,202307,"        38,000",             0,7,1986,목동로 212,202308~202508,신규,-,0,0
서울특별시 양천구 목동,목동신시가지7,월세,66.6,202307,"         8,000",           159,13,1986,목동로 212,202307~202312,갱신,사용,"10,000",150
서울특별시 양천구 목동,목동신시가지7,전세,66.6,202307,"        50,000",             0,14,1986,목동로 186,202307~202507,갱신,사용,"50,000",50
서울특별시 양천구 목동,목동신시가지7,전세,66.6,202307,"        49,610",             0,14,1986,목동로 212,202308~202508,갱신,사용,"47,250",0
서울특별시 양천구 목동,목동신시가지7,전세,66.6,202307,"        57,000",             0,6,1986,목동로 212,202310~202510,신규,-,0,0
서울특별시 양천구 목동,목동신시가지7,전세,101.2,202307,"        80,000",             0,3,1986,목동로 212,202310~202510,신규,-,0,0
서울특별시 양천구 목동,목동신시가지7,월세,66.6,202307,"        30,000",            70,4,1986,목동로 212,202307~202507,갱신,-,"30,000",40
서울특별시 양천구 목동,목동신시가지7,월세,59.39,202307,"        30,000",            80,2,1986,목동로 212,202310~202510,신규,-,0,0
서울특별시 양천구 목동,목동신시가지7,전세,101.2,202307,"       100,000",             0,4,1986,목동로 212,202310~202510,신규,-,0,0
서울특별시 양천구 목동,목동신시가지7,월세,101.2,202307,"        20,000",           190,11,1986,목동로 212,202307~202507,-,-, , 
서울특별시 양천구 목동,목동신시가지7,전세,53.88,202307,"        40,000",             0,2,1986,목동로 186,202308~202508,신규,-,0,0
서울특별시 양천구 목동,목동신시가지7,전세,101.2,202307,"        97,000",             0,5,1986,목동로 212,202310~202510,신규,-,0,0
서울특별시 양천구 목동,목동신시가지7,전세,66.6,202307,"        62,500",             0,13,1986,목동로 212,202310~202510,갱신,-,"65,000",0
서울특별시 양천구 목동,목동신시가지7,전세,66.6,202307,"        50,000",             0,10,1986,목동로 186,202310~202510,신규,-,0,0
서울특별시 양천구 목동,목동이-편한세상,전세,134.77,202307,"        79,000",             0,7,2006,목동중앙로7길 32,202307~202507,갱신,-,"79,000",0
서울특별시 양천구 목동,목동이-편한세상,전세,134.77,202307,"       100,000",             0,5,2006,목동중앙로7길 32,-,-,-, , 
서울특별시 양천구 목동,목동이-편한세상,전세,134.77,202307,"        95,550",             0,2,2006,목동중앙로7길 32,202307~202507,갱신,사용,"91,000",0
서울특별시 양천구 목동,목동청구한신아파트,전세,84.76,202307,"        80,000",             0,13,1997,목동서로2길 22,202310~202510,신규,-,0,0
서울특별시 양천구 목동,목동청구한신아파트,전세,84.77,202307,"        85,000",             0,7,1997,목동서로2길 22,202308~202508,갱신,사용,"95,000",0
서울특별시 양천구 목동,목동청구한신아파트,전세,84.76,202307,"        71,000",             0,11,1997,목동서로2길 22,202308~202512,갱신,-,"68,000",0
서울특별시 양천구 목동,목동청구한신아파트,전세,84.76,202307,"        86,000",             0,9,1997,목동서로2길 22,202308~202508,신규,-,0,0
서울특별시 양천구 목동,목동청구한신아파트,전세,84.77,202307,"        73,000",             0,7,1997,목동서로2길 22,202307~202507,갱신,-,"78,000",0
서울특별시 양천구 목동,목동청구한신아파트,전세,84.77,202307,"        75,000",             0,7,1997,목동서로2길 22,202309~202509,신규,-,0,0
서울특별시 양천구 목동,목동청구한신아파트,전세,84.76,202307,"        70,000",             0,13,1997,목동서로2길 22,202307~202507,신규,-,0,0
서울특별시 양천구 목동,목동청구한신아파트,월세,84.77,202307,"        55,000",            50,6,1997,목동서로2길 22,202307~202602,갱신,-,"58,800",15
서울특별시 양천구 목동,목동청구한신아파트,월세,84.77,202307,"        35,000",           120,2,1997,목동서로2길 22,202307~202507,갱신,-,"35,000",67
서울특별시 양천구 목동,목동청구한신아파트,월세,84.77,202307,"        41,000",           100,1,1997,목동서로2길 22,202310~202510,신규,-,0,0
서울특별시 양천구 목동,목동청구한신아파트,전세,84.76,202307,"        65,000",             0,9,1997,목동서로2길 22,202309~202509,갱신,-,"60,900",0
서울특별시 양천구 목동,목동청구한신아파트,월세,84.76,202307,"        66,000",            40,8,1997,목동서로2길 22,202307~202312,갱신,-,"64,000",0
서울특별시 양천구 목동,벽산,전세,84.71,202307,"        65,000",             0,11,1991,목동서로 236,202308~202508,갱신,-,"70,350",0
서울특별시 양천구 목동,부영2,월세,79.69,202307,"        20,000",           138,6,2000,목동동로 401,202308~202508,신규,-,0,0
서울특별시 양천구 목동,부영그린타운1,전세,164.1,202307,"       113,000",             0,9,1999,목동동로 393,202310~202510,신규,-,0,0
서울특별시 양천구 목동,삼익,전세,84.88,202307,"        75,000",             0,20,1997,목동동로12길 45,202307~202507,갱신,사용,"80,000",0
서울특별시 양천구 목동,삼익,전세,58.76,202307,"        48,000",             0,11,1997,목동동로12길 45,-,-,-, , 
서울특별시 양천구 목동,성원2,전세,59.9,202307,"        39,000",             0,4,2000,목동중앙남로 100,202309~202509,갱신,사용,"42,000",0
서울특별시 양천구 목동,신목,전세,74.64,202307,"        35,000",             0,5,1992,목동중앙남로 10,202308~202508,갱신,-,"30,450",0
서울특별시 양천구 목동,신한이모르젠,전세,112.51,202307,"        53,000",             0,4,2006,목동중앙북로 7,-,-,-, , 
서울특별시 양천구 목동,우성,전세,84.63,202307,"        58,000",             0,4,1992,목동중앙로 143,202310~202510,신규,-,0,0
서울특별시 양천구 목동,우성,전세,84.63,202307,"        60,000",             0,11,1992,목동중앙로 143,202307~202507,신규,-,0,0
서울특별시 양천구 목동,월드메르디앙,월세,84.1969,202307,           500,           100,7,2001,목동중앙본로 34,202307~202310,신규,-,0,0
서울특별시 양천구 목동,웨스트빌,전세,68.647,202307,"        31,500",             0,1,2004,목동중앙본로 50-12,-,갱신,-,"31,500",0
서울특별시 양천구 목동,인우,전세,74.983,202307,"        40,000",             0,6,2002,목동중앙남로 11-32,-,-,-, , 
서울특별시 양천구 목동,인우,전세,74.983,202307,"        40,000",             0,6,2002,목동중앙남로 11-32,202307~202507,갱신,-,"53,000",0
서울특별시 양천구 목동,인우,전세,55.931,202307,"        30,000",             0,6,2002,목동중앙남로 11-32,202309~202509,신규,-,0,0
서울특별시 양천구 목동,진도1,전세,112.56,202307,"        80,000",             0,6,1998,목동서로 264,202307~202402,갱신,-,"80,000",0
서울특별시 양천구 목동,트라팰리스웨스턴에비뉴,월세,124.95,202307,"        66,000",           280,32,2009,오목로 299,202307~202501,갱신,-,"65,000",240
서울특별시 양천구 목동,트라팰리스이스턴에비뉴,전세,124.95,202307,"       150,000",             0,30,2009,오목로 299,202307~202507,갱신,-,"170,000",0
서울특별시 양천구 목동,하이페리온2,전세,136.081,202307,"       133,350",             0,38,2006,오목로 300,202309~202509,갱신,사용,"127,000",0
서울특별시 양천구 목동,현대,전세,57.84,202307,"        60,000",             0,14,1996,목동동로 202,202308~202508,갱신,-,"54,600",0
서울특별시 양천구 목동,현대I-PARK,전세,100.45,202307,"        66,150",             0,1,2003,목동로 230,202307~202507,갱신,-,"66,150",0
서울특별시 양천구 신월동,금하뜨라네,전세,84.94,202307,"        30,000",             0,1,2016,가로공원로56길 10,202307~202507,갱신,-,"33,000",0
서울특별시 양천구 신월동,길훈,전세,49.77,202307,"        15,000",             0,1,1987,지양로 101,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,길훈,월세,49.77,202307,"         2,000",            50,2,1987,지양로 101,202307~202507,신규,-,0,0
서울특별시 양천구 신월동,대방샤인힐,전세,84.72,202307,"        38,000",             0,1,2003,신월로9길 37,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,대방샤인힐,전세,59.648,202307,"        22,000",             0,11,2003,신월로9길 37,-,-,-, , 
서울특별시 양천구 신월동,대방샤인힐,전세,59.648,202307,"        22,000",             0,11,2003,신월로9길 37,202310~202510,신규,-,0,0
서울특별시 양천구 신월동,대성유니드,전세,90.61,202307,"        37,000",             0,15,2004,신월로15길 25,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,대주파크빌,전세,59.98,202307,"        35,000",             0,14,2004,남부순환로85길 16,202310~202510,갱신,-,"47,000",0
서울특별시 양천구 신월동,대주파크빌,전세,59.98,202307,"        33,000",             0,6,2004,남부순환로85길 16,202307~202507,갱신,-,"40,000",0
서울특별시 양천구 신월동,동도센트리움,전세,69.17,202307,"        35,000",             0,8,2007,오목로17길 7,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,동방,전세,27.69,202307,"         8,000",             0,4,1999,신월로 220,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,동서,전세,76.82,202307,"        30,000",             0,4,2014,오목로9길 11,-,갱신,-,"34,000",0
서울특별시 양천구 신월동,두원A동,전세,84.99,202307,"        30,000",             0,3,2004,오목로11길 17-10,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,롯데캐슬,전세,84.984,202307,"        38,000",             0,14,2014,중앙로29길 61,202308~202508,갱신,사용,"41,000",0
서울특별시 양천구 신월동,롯데캐슬,전세,84.966,202307,"        45,000",             0,7,2014,중앙로29길 61,202308~202508,갱신,사용,"43,000",0
서울특별시 양천구 신월동,롯데캐슬,전세,59.948,202307,"        45,000",             0,9,2014,중앙로29길 61,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,롯데캐슬,전세,84.966,202307,"        54,000",             0,16,2014,중앙로29길 61,202308~202508,갱신,-,"65,000",0
서울특별시 양천구 신월동,롯데캐슬,전세,59.747,202307,"        42,000",             0,3,2014,중앙로29길 61,202308~202508,갱신,-,"35,700",0
서울특별시 양천구 신월동,롯데캐슬,전세,84.966,202307,"        48,000",             0,9,2014,중앙로29길 61,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,롯데캐슬,전세,84.966,202307,"        45,000",             0,16,2014,중앙로29길 61,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,롯데캐슬,월세,84.984,202307,"        37,000",            60,4,2014,중앙로29길 61,202310~202502,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브1단지,전세,84.97,202307,"        60,000",             0,19,2020,남부순환로83길 17,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브1단지,전세,59.68,202307,"        47,000",             0,8,2020,남부순환로83길 17,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브1단지,전세,84.98,202307,"        53,000",             0,16,2020,남부순환로83길 17,-,갱신,사용,"70,000",0
서울특별시 양천구 신월동,목동센트럴아이파크위브1단지,전세,84.97,202307,"        59,000",             0,16,2020,남부순환로83길 17,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브1단지,월세,84.98,202307,"        10,000",           190,3,2020,남부순환로83길 17,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브1단지,전세,59.68,202307,"        47,000",             0,6,2020,남부순환로83길 17,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,월세,34.24,202307,"         8,577",            22,1,2020,남부순환로83길 18,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,전세,84.97,202307,"        60,000",             0,3,2020,남부순환로83길 18,202307~202507,갱신,사용,"70,000",0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,월세,52.96,202307,"        10,000",           140,6,2020,남부순환로83길 18,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,월세,34.24,202307,"         8,577",            22,6,2020,남부순환로83길 18,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,월세,34.24,202307,"         7,525",            28,5,2020,남부순환로83길 18,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,월세,34.24,202307,"         8,577",            22,6,2020,남부순환로83길 18,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,월세,34.24,202307,"         8,099",            21,4,2020,남부순환로83길 18,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,월세,34.24,202307,"         7,525",            28,4,2020,남부순환로83길 18,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,월세,34.24,202307,"         8,099",            21,5,2020,남부순환로83길 18,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,월세,34.24,202307,"         8,577",            22,1,2020,남부순환로83길 18,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,전세,52.85,202307,"        40,000",             0,8,2020,남부순환로83길 18,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,전세,59.88,202307,"        48,000",             0,16,2020,남부순환로83길 18,202310~202510,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,월세,59.97,202307,"        10,000",           160,12,2020,남부순환로83길 48,202307~202507,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,월세,52.85,202307,"         1,000",           200,1,2020,남부순환로83길 48,202307~202308,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,전세,52.85,202307,"        38,000",             0,8,2020,남부순환로83길 48,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,전세,84.98,202307,"        60,000",             0,8,2020,남부순환로83길 48,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,전세,78.87,202307,"        53,000",             0,10,2020,남부순환로83길 48,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,전세,52.85,202307,"        40,000",             0,6,2020,남부순환로83길 48,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,월세,59.88,202307,"        25,000",           120,8,2020,남부순환로83길 48,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,월세,50.46,202307,"         4,917",            21,1,2020,남부순환로83길 48,-,-,-, , 
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,전세,59.88,202307,"        50,000",             0,10,2020,남부순환로83길 48,202308~202508,갱신,사용,"60,000",0
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,전세,52.85,202307,"        40,000",             0,7,2020,남부순환로83길 48,202310~202510,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,577",            22,6,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,517",            23,2,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,099",            21,4,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,577",            22,4,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,099",            21,2,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         7,525",            28,4,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,577",            22,12,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,577",            22,7,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,577",            22,1,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,099",            21,11,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,577",            22,6,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,517",            23,13,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,577",            22,10,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,099",            21,14,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,577",            22,4,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,577",            22,13,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,월세,34.24,202307,"         8,577",            22,11,2020,남부순환로83길 47,-,신규,-,0,0
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,전세,101.47,202307,"        76,000",             0,8,2020,남부순환로83길 47,202310~202510,신규,-,0,0
서울특별시 양천구 신월동,방주기픈샘2,전세,84.99,202307,"        36,000",             0,5,2007,중앙로55길 59,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,벽산블루밍2단지,전세,84.9285,202307,"        39,000",             0,7,2003,신정로13길 51,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,벽산블루밍2단지,월세,84.9285,202307,"        10,000",           135,19,2003,신정로13길 51,202310~202510,신규,-,0,0
서울특별시 양천구 신월동,보람쉬움1,전세,69.91,202307,"        35,000",             0,9,2003,남부순환로67길 15,-,-,-, , 
서울특별시 양천구 신월동,보람쉬움1,전세,69.91,202307,"        35,000",             0,9,2003,남부순환로67길 15,202308~202508,갱신,-,"43,000",0
서울특별시 양천구 신월동,보람쉬움1,전세,69.91,202307,"        30,000",             0,8,2003,남부순환로67길 15,-,갱신,-,"28,875",0
서울특별시 양천구 신월동,삼정그린뷰,월세,84.14,202307,"        25,000",            55,15,2005,오목로3길 17,202307~202507,신규,-,0,0
서울특별시 양천구 신월동,삼정그린뷰,전세,84.14,202307,"        39,000",             0,10,2005,오목로3길 17,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,삼정그린뷰,전세,84.14,202307,"        37,000",             0,2,2005,오목로3길 17,-,-,-, , 
서울특별시 양천구 신월동,수명산롯데캐슬,전세,84.96,202307,"        42,000",             0,7,2008,월정로 303,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,신도브래뉴2차,전세,107.04,202307,"        40,000",             0,4,2004,화곡로3길 34,202308~202508,갱신,-,"45,000",0
서울특별시 양천구 신월동,신도신월1차,월세,80.19,202307,"        15,000",           100,3,2004,신월로20길 33,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,신안약수,전세,68,202307,"        20,000",             0,1,1985,중앙로29길 55,202307~202507,갱신,-,"17,850",0
서울특별시 양천구 신월동,신안파크,전세,60.2,202307,"        20,000",             0,2,1987,지양로15길 20,202309~202509,갱신,사용,"25,000",0
서울특별시 양천구 신월동,신월대림,전세,84.99,202307,"        40,000",             0,14,2001,오목로13길 7,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,신월보성,전세,59.99,202307,"        20,000",             0,5,1996,오목로13길 33,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,신월시영,월세,50.67,202307,"         6,000",            65,7,1988,신월로 99,202308~202408,신규,-,0,0
서울특별시 양천구 신월동,신월시영,전세,43.2,202307,"        14,500",             0,6,1988,신월로 99,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,신월시영,월세,43.2,202307,"         2,000",            60,5,1988,신월로 99,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,신월시영,전세,50.67,202307,"        22,500",             0,5,1988,신월로 99,-,-,-, , 
서울특별시 양천구 신월동,신월시영,전세,43.2,202307,"        15,000",             0,12,1988,신월로 99,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,신월시영,전세,50.67,202307,"        23,000",             0,8,1988,신월로 99,202310~202510,신규,-,0,0
서울특별시 양천구 신월동,신월시영,전세,43.2,202307,"        15,225",             0,9,1988,신월로 99,202310~202510,신규,-,0,0
서울특별시 양천구 신월동,신월시영,전세,43.2,202307,"        17,300",             0,9,1988,신월로 99,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,신월시영,전세,50.67,202307,"        17,000",             0,2,1988,신월로 99,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,신월시영,월세,50.67,202307,"         4,000",            75,11,1988,신월로 99,-,-,-, , 
서울특별시 양천구 신월동,신월휘버스,전세,72.09,202307,"        27,000",             0,4,2004,신월로22길 10,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,신정두산위브,전세,84.22,202307,"        45,000",             0,3,2012,신월로20길 7,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,신정두산위브,전세,75.63,202307,"        35,000",             0,10,2012,신월로20길 7,202307~202507,신규,-,0,0
서울특별시 양천구 신월동,신정두산위브,전세,75.63,202307,"        39,000",             0,5,2012,신월로20길 7,202310~202510,갱신,-,"37,800",0
서울특별시 양천구 신월동,신정두산위브,전세,75.63,202307,"        45,000",             0,5,2012,신월로20길 7,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,신정두산위브,전세,84.04,202307,"        50,000",             0,13,2012,신월로20길 7,202310~202510,신규,-,0,0
서울특별시 양천구 신월동,양천벽산블루밍1단지,전세,76.53,202307,"        35,000",             0,5,2006,월정로9길 17,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,양천홈타운1차,월세,36.25,202307,"         1,000",            70,2,2019,중앙로57길 9,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,원능한빛,전세,84.1,202307,"        32,500",             0,13,2003,남부순환로73길 16,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,장수마을,전세,59.8,202307,"        29,300",             0,9,2008,오목로10길 11,202307~202507,갱신,-,"27,300",0
서울특별시 양천구 신월동,제일캐슬,월세,71.91,202307,"        15,000",            60,9,2003,오목로19길 1,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,태형,월세,84.75,202307,"         5,000",           120,11,1998,곰달래로5길 37,202309~202509,신규,-,0,0
서울특별시 양천구 신월동,한우리아파트,전세,84.39,202307,"        31,500",             0,5,2005,중앙로55길 31,202308~202508,신규,-,0,0
서울특별시 양천구 신월동,해주,월세,59.59,202307,"         6,000",            80,12,2001,곰달래로2길 32,202307~202507,신규,-,0,0
서울특별시 양천구 신월동,해주,전세,79.86,202307,"        34,000",             0,3,2001,곰달래로2길 32,202308~202508,갱신,-,"33,800",0
서울특별시 양천구 신정동,MJ스위츠,전세,49.92,202307,"        40,000",             0,3,2020,신목로 59,202309~202509,갱신,-,"50,000",0
서울특별시 양천구 신정동,MJ스위츠,전세,49.92,202307,"        41,000",             0,4,2020,신목로 59,202309~202509,갱신,-,"50,000",0
서울특별시 양천구 신정동,경남아너스빌,전세,84.99,202307,"        55,000",             0,12,2004,목동동로10길 16-6,202308~202508,신규,-,0,0
서울특별시 양천구 신정동,경남아너스빌,전세,84.82,202307,"        67,500",             0,2,2004,목동동로10길 16-6,-,-,-, , 
서울특별시 양천구 신정동,대림e-편한세상,전세,84.985,202307,"        44,000",             0,15,2004,신정로13길 38,202308~202402,갱신,-,"42,000",0
서울특별시 양천구 신정동,대성유니드1차,전세,59.87,202307,"        31,000",             0,4,2004,중앙로29길 102,202308~202508,갱신,사용,"35,000",0
서울특별시 양천구 신정동,대성유니드1차,월세,59.87,202307,"        25,000",            15,9,2004,중앙로29길 102,202307~202507,갱신,사용,"25,000",10
서울특별시 양천구 신정동,대성유니드1차,전세,59.87,202307,"        30,000",             0,7,2004,중앙로29길 102,-,-,-, , 
서울특별시 양천구 신정동,동국화이트빌A동,전세,84.65,202307,"        38,000",             0,5,2003,은행정로19길 1,202309~202509,신규,-,0,0
서울특별시 양천구 신정동,동문굿모닝탑,전세,146.12,202307,"        94,000",             0,3,2003,목동동로 53,202307~202507,갱신,-,"78,000",15
서울특별시 양천구 신정동,동일하이빌1단지,전세,84.955,202307,"        43,000",             0,11,2005,신정로11길 20,202308~202508,신규,-,0,0
서울특별시 양천구 신정동,동일하이빌1단지,전세,115.321,202307,"        58,000",             0,9,2005,신정로11길 20,202310~202510,신규,-,0,0
서울특별시 양천구 신정동,동일하이빌1단지,전세,115.321,202307,"        58,000",             0,9,2005,신정로11길 20,202310~202510,신규,-,0,0
서울특별시 양천구 신정동,동일하이빌2단지,전세,84.955,202307,"        50,000",             0,19,2005,신정로11길 20,202309~202509,신규,-,0,0
서울특별시 양천구 신정동,동일하이빌2단지,전세,84.955,202307,"        49,000",             0,18,2005,신정로11길 20,202308~202508,신규,-,0,0
서울특별시 양천구 신정동,동일하이빌2단지,월세,115.321,202307,"        30,000",           130,15,2005,신정로11길 20,202308~202508,신규,-,0,0
서울특별시 양천구 신정동,동일하이빌2단지,전세,84.955,202307,"        49,000",             0,5,2005,신정로11길 20,202310~202510,신규,-,0,0
서울특별시 양천구 신정동,동일하이빌2단지,전세,84.955,202307,"        47,000",             0,14,2005,신정로11길 20,202307~202507,갱신,-,"40,000",0
서울특별시 양천구 신정동,동일하이빌2단지,전세,84.955,202307,"        42,200",             0,2,2005,신정로11길 20,202308~202508,갱신,-,"40,200",0
서울특별시 양천구 신정동,래미안목동아델리체(1326),월세,84.58,202307,"        60,000",            65,11,2021,중앙로43길 14,202308~202507,갱신,사용,"60,000",75
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,84.94,202307,"        74,000",             0,5,2021,중앙로43길 14,202308~202508,신규,-,0,0
서울특별시 양천구 신정동,래미안목동아델리체(1326),월세,84.95,202307,"        30,000",           175,9,2021,중앙로43길 14,202307~202507,신규,-,0,0
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,59.82,202307,"        63,000",             0,6,2021,중앙로43길 14,-,-,-, , 
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,59.82,202307,"        59,000",             0,7,2021,중앙로43길 14,-,-,-, , 
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,59.82,202307,"        59,000",             0,7,2021,중앙로43길 14,202308~202508,신규,-,0,0
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,59.82,202307,"        65,000",             0,26,2021,중앙로43길 14,202307~202507,갱신,-,"70,000",0
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,84.72,202307,"        70,000",             0,4,2021,중앙로43길 14,202307~202507,갱신,사용,"74,000",0
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,84.9,202307,"        80,000",             0,12,2021,중앙로43길 14,202308~202508,갱신,사용,"80,000",0
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,84.94,202307,"        72,000",             0,2,2021,중앙로43길 14,202310~202510,신규,-,0,0
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,84.94,202307,"        70,000",             0,2,2021,중앙로43길 14,202310~202510,신규,-,0,0
서울특별시 양천구 신정동,래미안목동아델리체(1326),월세,84.72,202307,"        30,000",           160,22,2021,중앙로43길 14,202309~202509,신규,-,0,0
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,84.9,202307,"        67,000",             0,15,2021,중앙로43길 14,202307~202507,갱신,사용,"80,000",0
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,84.72,202307,"        70,000",             0,24,2021,중앙로43길 14,202308~202503,갱신,사용,"85,000",0
서울특별시 양천구 신정동,래미안목동아델리체(1326),전세,84.95,202307,"        79,000",             0,12,2021,중앙로43길 14,202307~202507,갱신,-,"84,000",0
