,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
352,민주당,경기도,시흥시제1선거구,임병택,정당인,35,19740729,전남대학교 법과대학 법학과 졸업,(전)청와대행정관(노무현대통령),57.26
353,민주당,경기도,시흥시제2선거구,김진경,경기도의회의원,35,19750210,안산공과대학 식품공업과 졸업,(현)경기도의회의원,56.38
354,한나라당,충청남도,홍성군제2선거구,이은태,충청남도의회의원,51,19581223,대전대학교 경제학과 졸업,농협충남지역본부 자문위원(현),69.79
355,자유선진당,충청남도,청양군선거구,김홍열,청양 대성학원장,47,19630101,공주대학교 대학원 졸업(경영학석사),청양 대성학원 원장,52.52
356,자유선진당,충청남도,예산군제1선거구,고남종,정당인,54,19551115,공주대학교 산업과학대학 지역사회개발학과 졸업,도청이전추진특별위원회 위원장(현),70.76
357,자유선진당,충청남도,예산군제2선거구,김기영,정치인,56,19540305,청양대학 자치행정과 졸업,(전)예산축산업협동조합장,69.47
358,민주당,충청남도,당진군제1선거구,김홍장,정당인,48,19620131,경희사이버대학교 NGO학과 2년 재학,(현)충청남도의회의원,45.43
359,한나라당,충청남도,당진군제2선거구,이종현,충청남도의회의원,50,19600305,대원대학 호텔경영과 졸업,(현)충청남도의회의원,36.38
360,민주당,전라북도,전주시제1선거구,유창희,전라북도의회 의원,49,19610217,전주대학교 경영대학원 졸업(경영학석사),(현)전라북도의회 의원,0
361,민주당,서울특별시,동작구제2선거구,장환진,정당인,45,19640708,연세대학교 행정대학원 졸업(행정학 석사),국회보좌관(전),56.06
362,민주당,서울특별시,동작구제3선거구,박기열,정당인,48,19610812,중앙대학교 행정대학원 졸업(석사과정),국회사무총장 박실 비서관(전),58.65
363,민주당,서울특별시,동작구제4선거구,서영갑,(주) 한국 토종선인장 대표,47,19620710,중앙대학교 행정대학원 석사과정1학차 재학중,17대 대통령선거 민주당 사회복지정책특위 위원장,49.42
364,민주당,서울특별시,관악구제1선거구,박준희,전문경영인,46,19630627,동국대학교 행정대학원 행정학과 졸업(행정학석사),국가균형발전위원회 자문위원(참여정부),59.12
365,민주당,서울특별시,관악구제2선거구,서윤기,(사)미래교육희망 이사,39,19700929,숭실대학교 교육대학원 교육학석사 (교육공학 전공),(전)노무현정부 대통령자문 국가균형발전위원회 자문위원,56.91
366,민주당,서울특별시,관악구제3선거구,이행자,정당인,37,19721026,이화여자대학교 정책과학대학원 정책학 석사,제5대 관악구의원,56.85
367,민주당,서울특별시,관악구제4선거구,신언근,정당인,49,19610416,고려대학교 정책대학원 도시 및 지방행정학과 4학기 재학중,민주당 서울시당 중소기업특위 위원장,46.06
368,한나라당,서울특별시,서초구제1선거구,김진영,정당인,58,19511210,미기재,(전)서초구의회 제5대 의장,59.53
369,한나라당,서울특별시,서초구제2선거구,이지현,서울시의원,34,19760317,미 조지워싱턴대학교 동아시아학 석사 졸업,現) 서울시의회 의원,62.69
370,민주당,경기도,시흥시제3선거구,최재백,정당인,61,19490217,한국방송통신대학교 행정학과 졸업,(현)민주당 서울대 국제대학원 유치 특별위원회 부위원장,59.65
371,민주당,경기도,시흥시제4선거구,이상희,기업인,50,19590625,안산공과대학 사회복지과 졸업,(전)국민생활체육시흥시축구연합회회장,60.42
372,민주당,경기도,군포시제1선거구,최경신,정당인,43,19660709,서울대학교 사회과학대학 지리학과 졸업,(전)청와대 국가안전보장회의(NSC) 행정관,57.56
373,민주당,경기도,군포시제2선거구,김주삼,정당인,52,19571213,연세대학교 경제대학원 2년 중퇴(2001.3.2~2002.10.1),제5대 경기도의원,59.16
374,한나라당,경기도,하남시제1선거구,윤태길,사업,42,19680124,경원전문대학교 졸업,(전)한국청년회의소(JC) 연수원장,47.35
375,한나라당,경기도,하남시제2선거구,최철규,(주)런기획 대표,51,19590116,강남대학교 경영학과 졸업,(전)하남시장 비서실장,40.45
376,한나라당,경기도,파주시제1선거구,신현석,수원과학대학 교양학과 외래교수,46,19630622,경기대학교 교육대학원 졸업(국어교육학 석사),(현)파주 GTX추진연대 대외 협력국장,45.32
377,무소속,경기도,파주시제2선거구,김광선,경기도의회의원,57,19530319,국민대학교 행정대학원 졸업(행정학 석사),(전)장단콩축제 추진위원장,50.88
378,한나라당,경기도,여주군제1선거구,원욱희,정당인,61,19490425,덕수상업고등학교졸업,(전)여주군청 주민생활지원과장(서기관),42.13
379,한나라당,경기도,여주군제2선거구,김진호,농업,58,19520515,연세대학교 이공대학 생화학과 졸업,(전)두산식품 (현 코카콜라)여주공장 생산부장,49.77
380,한나라당,경기도,이천시제1선거구,오문식,(주)거성전기공사 사장,53,19560930,동원대학 경영과 졸업,(전)한국자유총연맹 이천시 지회장,37.22
381,한나라당,경기도,이천시제2선거구,윤희문,정당인,58,19510621,장호원고등학교 졸업,(전)이천시청 자치행정국장,44.49
382,민주당,경기도,용인시제1선거구,오세영,정당인,42,19680125,경희대학교 체육학과 졸업,(전)우제창 국회의원 사무국장,57.27
383,한나라당,경기도,용인시제2선거구,조성욱,정당인,51,19590121,안양대학교 첨단산업기술대학원 졸업,전)용인시의회 의장,50.46
384,한나라당,경기도,용인시제3선거구,김기선,경기도의회 의원,56,19530801,한국외국어대학교 정치행정언론대학원 공공정책학과 5학기 재학 중,"(전)용인 구성농협 9,10,11대 조합장",55.95
385,한나라당,경기도,용인시제4선거구,심노진,정당인,60,19491111,용인송담대학 정보미디어학부 정보통신전공 졸업,"(전)제2,3,4,5대 용인시의원(4선)",40.2
386,민주당,경기도,용인시제5선거구,권오진,한국 해비타트 사랑의 집짓기 미래조직개발원장,60,19491120,연세대학교 경영대학원 배급관리전공 졸업(경영학 석사),"(前) 동부그룹 (건설,화재,생명) 상무",57.43
387,민주당,경기도,용인시제6선거구,임한수,정당인,64,19460130,고려대 법무대학원 지방자치법학과 석사학위과정 3학기 재학중,(전)2006(제4회)선거 경기도 도의원 출마,53.76
388,한나라당,경기도,용인시제7선거구,조양민,경기도의원,42,19670811,아주대학교 일반대학원 정치외교학과 박사과정 수료,현)한나라당 중앙당 여성위원회 홍보위원장,52.5
389,한나라당,경기도,안성시제1선거구,천동현,경기도의회의원,45,19650213,국립한경대학교 생물환경.정보통신전문대학원 박사과정(4학기) 재학중,안성시 생활체육회 축구연합회장(전),41.15
390,한나라당,경기도,안성시제2선거구,한이석,농업,41,19690317,단국대학교 정책경영대학원 행정학 수료,전 한나라당 안성시당원협의회 사무국장,51.86
391,한나라당,경기도,김포시제1선거구,이계원,유정복 국회의원 보좌관,46,19631005,중앙대학교 행정대학원 지방행정학과 졸업,(현)국회의원 보좌관,52.78
392,한나라당,경기도,김포시제2선거구,안병원,정당인,50,19600224,연세대학교 행정대학원 정치행정 석사과정 4학기 재학중,(전)신김포농협 이사,55.57
393,민주당,경기도,광주시제1선거구,임종성,경기도의회의원(현),44,19650805,한양대학교 공공정책대학원 고령화사회복지 재학중,민주당 중앙위원,56.27
394,한나라당,경기도,광주시제2선거구,강석오,경기도의회의원,54,19550630,고려대학교 정책대학원 재학중,"경기도 의회 6,7 대 의원(현)",53.34
395,한나라당,경기도,포천시제1선거구,이강림,포천시의회 의원,51,19590415,서울사이버대학교 경영학과 졸업,(전)제1대 포천시의회의원 산업도시위원장,55.19
396,민주당,전라북도,전주시제2선거구,김광수,정당인,51,19580611,전북대학교 인문과학대학 불어불문학과 졸업,(전)전북시민운동연합정책실장,55.75
397,민주당,전라북도,전주시제3선거구,조계철,유)일광산업사 이사,45,19650301,전주대학교 법정대학 법학과 졸업, (현)전주시 수영연맹 회장,44.78
398,민주당,전라북도,전주시제4선거구,김호서,전라북도 도의원,45,19650415,전북대학교 경영대학원 석사과정 수료,(현)제7.8대 전라북도 의회의원,75.14
399,민주당,전라북도,전주시제5선거구,조형철,정당인,45,19641015,전주대학교 법학과 4년 졸업(법학사),(전) 전주대학교 총학생회장,50.23
400,민주당,전라북도,전주시제6선거구,최진호,정당인,60,19500119,전주대학교 경영대학원 국제관계학과 졸업(정치학석사),"(전)제4,5대 전주시의회의장",0
401,민주당,전라북도,전주시제7선거구,김종철,대한주택관리(주) 회장,49,19610529,전주대학교 경영대학원 중소기업학과 졸업,"(전)제7,8대 전주시의회의원",62.12
402,민주당,전라북도,전주시제8선거구,김성주,전라북도의회의원,46,19640410,서울대학교 인문대학 국사학과 졸업,민주당전북도당 정책실장,58.75
403,민주당,전라북도,전주시제9선거구,유영국,정당인,58,19520505,전북대학교 대학원 섬유공학과 졸업,(전)전주시의회의원,74.86
404,민주당,전라북도,군산시제1선거구,문면호,농업,59,19500725,건국대학교 축산가공학과 졸업,(현)전라북도의회 의원,79.5
405,민주당,전라북도,군산시제2선거구,김용화,전라북도의원,66,19440407,전북대학교 경영대학원(회계학석사) 졸업,(현)전라북도의회 부의장,75.36
406,민주당,전라북도,군산시제3선거구,최정태,정당인,56,19540110,전북산업대학교(호원대학교) 관광경영학과 졸업,(전)군산시의회의원 3선,64.91
407,민주당,전라북도,군산시제4선거구,이성일,정당인,42,19670625,군산대학교 해양생명학과 졸업,(현)한국음식업중앙회군산시지부장,74.26
408,민주당,전라북도,익산시제1선거구,배승철,정당인(도의원),58,19511206,원광대학교대학원 사회복지학과 (박사과정 2년) 수료,(현) 전주대학교 객원교수,0
409,민주당,전라북도,익산시제2선거구,김영배,자영업,55,19541112,원광대학교대학원 정치외교학과(석사과정) 수료,(전) 제4대.5대 익산시의회 의원,72.82
410,민주당,전라북도,익산시제3선거구,김상철,전라북도의회 의원,47,19620902,원광대학교 물리학과 졸업,(현)제8대 전라북도의원,61.34
411,민주당,전라북도,익산시제4선거구,김병옥,정당인,51,19590319,원광대학교 행정학과 3년 중퇴,(전)익산시의회 제4대의원,57.61
412,민주당,전라북도,정읍시제1선거구,고영규,전라북도의회의원,53,19570408,한국방송통신대학교 일본학과 졸업,(현)제8대 전라북도의회의원,74.84
413,민주당,전라북도,정읍시제2선거구,김대중,주식회사정인티엔씨관리이사,42,19680122,전북대학교 법과대학 공법학과 졸업,(현)민주당 전북도당 부대변인,57.63
414,민주당,전라북도,남원시제1선거구,이상현,전라북도의회 의원,41,19690123,명지대학교 일반대학원 청소년지도학과 졸업(교육학박사),(현) 전라북도의회 운영위원장,0
415,민주당,전라북도,남원시제2선거구,하대식,전라북도 도의원,69,19410301,전주대학교 행정학 박사과정 수료,전주대학교 시간강사,76.6
416,민주당,전라북도,김제시제1선거구,김현섭,한빛산업 대표,49,19601205,전북대학교 상과대학 회계학과 졸업,(현)민주당김제시교육연수위원장,39.58
417,민주당,전라북도,김제시제2선거구,강병진,정당인,63,19470127,만경고등학교 졸업,(전)농어촌공사 노동조합 전국위원장,62.51
418,민주당,전라북도,완주군제1선거구,권창환,정치인,59,19500815,리라공업고등학교 졸업,(전) 삼례 생활축구(10개팀) 연합회 회장,63.68
419,민주당,전라북도,완주군제2선거구,소병래,전라북도의회의원,45,19641109,전주대학교 법정학부 졸업,(전)완주군의회 제4대 의장,0
420,민주당,전라북도,진안군선거구,김대섭,정당인,63,19470119,전주공업고등학교 졸업,(전)진안군청 기획홍보실장,39.7
421,민주당,전라북도,무주군선거구,백경태,건설업,48,19611126,중부대학교 노인복지학과 4년 재학중,(현)사단법인 무주읍진흥회 이사장,30.55
422,한나라당,서울특별시,서초구제3선거구,최호정,정당인,42,19671003,이화여자대학교 식품영양학과 대학원졸업(이학석사),한나라당 서초을 당원협의회 차세대여성지회장,57.44
423,한나라당,서울특별시,서초구제4선거구,김용석,정당인,42,19680417,서울대학교 동양사학과 졸업,경향신문사 전략경영팀장,49.16
424,한나라당,서울특별시,강남구제1선거구,주영길,정당인,59,19510318,한국방송통신대학교 행정학과 1학년 재학중,한나라당 중앙위원회 교통분과 상임위원(현),66.27
425,한나라당,서울특별시,강남구제2선거구,김진수,서울시의회 의장 직무대리,58,19520114,서울시립대학교 일반대학원 행정학박사 수료,(현)서울시의회 부의장,63.02
426,한나라당,서울특별시,강남구제3선거구,성백열,(전) 강남구의회 의원,56,19530807,동국대학교 행정대학원 행정학과 졸업 (행정학석사),(전) 강남구의회 제 5대 후반기 의장,60.96
427,한나라당,서울특별시,강남구제4선거구,김현기,서울특별시의회 의원,54,19560205,동국대학교 대학원 행정학과 졸업(행정학박사),서울시의회 7대 의원,54.42
428,한나라당,서울특별시,송파구제1선거구,주찬식,세무사,47,19620620,경원대학교 일반대학원졸업 (경영학 박사),(전)송파구 배드민턴연합회장,49.96
429,한나라당,서울특별시,송파구제2선거구,전종민,국회의원 보좌관,46,19640329,부산대학교 사회학과 졸업,(현)한나라당 중앙위원,50.22
430,한나라당,서울특별시,송파구제3선거구,진두생,서울시의회 운영위원장,59,19510105,건국대학교 대학원 졸업 행정학 박사,(현)배재대학교 겸임교수,51.75
431,한나라당,서울특별시,송파구제4선거구,강감창,서울특별시의회의원,48,19620305,인하대학교 대학원 건축공학과 졸업(공학석사),(현)제7대 서울특별시의회 의원,45.92
432,한나라당,서울특별시,송파구제5선거구,류수철,정당인,49,19600802,한양대학교 행정자치대학원졸업(석사),제5대 송파구의원,48.42
433,민주당,서울특별시,송파구제6선거구,최조웅,정당인,47,19630420,연세대학교 행정대학원 지방자치도시행정전공 석사과정졸업,제5대 송파구의원,57.34
434,민주당,서울특별시,강동구제1선거구,이정훈,정당인,42,19671018,서강대학교 정치외교학과 졸업,국회의원 보좌관,49.86
435,한나라당,서울특별시,강동구제2선거구,김영철,동대문청소년수련관장,45,19650203,명지대학교 대학원 청소년지도학과 박사과정 졸업 (교육학 박사),한국체육대학교 강사,40.81
436,민주당,서울특별시,강동구제3선거구,양준욱,서울시의원,52,19570609,한려대학교 경영학과 졸업,前) 강동구의회 4대(후) 부의장,59.13
437,한나라당,서울특별시,강동구제4선거구,윤규진,정당인,57,19530425,전북과학대학 졸업,서울시 의장협의회 회장,41.49
438,한나라당,부산광역시,중구선거구,제종모,정당인,63,19461015,계명대학교 대학원 건축공학과 졸업(공학박사),(현) 부산광역시의회 의장,62.41
439,한나라당,부산광역시,서구제1선거구,권칠우,시의원,46,19630707,동명대학교 대학원 건축공학과 졸업,부산광역시의회 시의원(현),54.91
440,한나라당,부산광역시,서구제2선거구,공한수,정당인,50,19590923,동아대학교 대학원(정치학과) 재학중,제17대 대통령경선후보 박근혜 서구본부장(전),57.14
441,한나라당,부산광역시,동구제1선거구,최형욱,부산광역시의원,52,19571119,동아대학교 언론홍보대학원 석사과정 수료,(전)부산·진해경제자유구역 조합회의 의장,51.7
442,한나라당,부산광역시,동구제2선거구,신태철,정당인,64,19460116,부산교육대학 졸업,"(전) 한나라당 부산 중,동구 당원협의회 사무국장",41.15
443,한나라당,부산광역시,영도구제1선거구,안성민,부산광역시의원,48,19620105,부산대학교 법학과 졸업,부산광역시의회 운영위원장,55.22
444,한나라당,부산광역시,영도구제2선거구,이상호,정당인,43,19661011,부경대학교 국제대학원 정치언론학과 재학중,사)청소년 정보문화협회이사(현),49.71
445,한나라당,경상북도,의성군제1선거구,이왕식,정치인,57,19521116,미기재,"제13,14,15대 국회의원 출마",53.9
446,한나라당,경상북도,의성군제2선거구,나현아,주부,57,19530505,경북대학교 사범대학 과학교육학과(지구과학전공)졸업,의성여자고등학교 교사,48.03
447,한나라당,경상북도,청송군선거구,김영기,경상북도의회의원,62,19480507,영남대학교 환경보건대학원 졸업,(전)새마을운동 청송군 지회장,40.59
448,한나라당,경상북도,영양군선거구,이상용,경상북도의회의원,50,19590823,경운대학교 경영학과 졸업,(전)제4대 영양군의회 후반기 의장,50.64
449,무소속,경상북도,영덕군제1선거구,김기홍,정당인,47,19630512,계명대학교 대학원 박사과정 졸업(행정학 전공),현)영덕초·중·고 총동창회 이사,56.28
450,한나라당,경상북도,영덕군제2선거구,박진현,경상북도의회의원,50,19600422,경운대학교 산업정보대학원 경영학과 석사과정 졸업,전)영덕군수 초대비서,52.15
451,한나라당,경상북도,봉화군선거구,권영만,경상북도의회 의원,51,19590228,삼육대학교 보건복지대학원 석사 사회복지학과 졸업,현)경상북도의회의원,49.22
452,한나라당,경상북도,울진군제1선거구,전찬걸,경상북도의회의원,51,19590224,삼척대학교(현 강원대학교) 대학원 졸업,(현)경상북도의회의원,69.09
453,한나라당,경상북도,울진군제2선거구,황이주,정당인,42,19671223,동국대학교 사회과학대학원 졸업,(전)매일신문 사회부기자 · 부장,57.15
454,민주노동당,광주광역시,서구제4선거구,강은미,정당인,39,19700906,전남대학교 자연과학대학 해양학과 졸업,제5대 광주광역시 서구의회의원,41.51
455,민주당,광주광역시,남구제1선거구,조영표,정당인,48,19611223,조선대학교 대학원 박사학위과정 정치외교학과 재학,광주광역시 남구의회 의장(전),52.83
456,민주당,광주광역시,남구제2선거구,서정성,안과전문의,38,19711122,조선대학교 대학원 의학과 (의학박사)졸업,(현)아이안과원장,62.39
457,민주당,광주광역시,남구제3선거구,나종천,광주광역시의회의원,66,19430916,조선대학교대학원 정치외교학과졸업(정치학박사),광주광역시의회 부의장(전),56.78
458,민주당,광주광역시,북구제1선거구,진선기,광주광역시의원,45,19641024,조선대학교 공과대학 기계공학과 졸업,(현)광주광역시의회 부의장,63.05
459,민주당,광주광역시,북구제2선거구,조오섭,정당인,41,19680719,전남대학교 사회과학대학 신문방송학과 졸업,(현)민주당 중앙당 부대변인,62.28
460,민주당,광주광역시,북구제3선거구,문상필,사단법인 광주북구장애인복지회 이사장,43,19661015,동신대학교 사회개발대학원 사회복지과 석사 졸업,(전)광주광역시장애인체육회 사무처장,67.11
461,민주당,광주광역시,북구제4선거구,홍인화,정당인,45,19640610,국민대학교 정치대학원 여성정치학과 여성정치전공 정치학 석사,(전)5대 북구의회의원,47.29
462,민주당,광주광역시,북구제5선거구,조호권,광주광역시의회의원,49,19600609,조선대학교 대학원 경영학과 졸업,(현)제5대 광주시의회의원 부의장,71.04
463,민주당,광주광역시,북구제6선거구,이은방,자영업,47,19630429,전남대학교행정대학원행정학과1년휴학(공공행정전공),바르게살기운동북구협의회장(현고문),53.67
464,한나라당,경상남도,창원시제1선거구,강종기,축산업,49,19601027,진주산업대학교 졸업 (축산학과),마창진축협조합장 2대 역임,57.18
465,민주노동당,경상남도,창원시제2선거구,강성훈,삼성화재 설계사,39,19701015,경상대학교 축산학과 졸업,전)대교 눈높이노동조합 경남지부장,52.26
466,한나라당,경상남도,창원시제3선거구,정연희,정당인,58,19520220,영산대학교 행정학과 4학년 재학중,(전)창원시 시의원,42.96
467,민주노동당,경상남도,창원시제4선거구,석영철,민주몰(대표),46,19640222,고려대 문과대학 심리학과 졸업,(현)권영길국회의원 교육정책 특별보좌관,52.21
468,진보신당,경상남도,창원시제5선거구,여영국,노동운동가,45,19641226,부산기계공업고등학교 졸업,전)전국금속산업노동조합연맹 조직국장,50.78
469,민주노동당,경상남도,창원시제6선거구,손석형,정당인,51,19581116,창원대학교 행정대학원 행정학과 1학년 재학중,(현)제8대 경상남도의원(건설소방위원회 부위원장),55.1
470,한나라당,경상남도,창원시제7선거구,임경숙,경상남도의회의원,63,19460826,공주교육대학 졸업,대한YWCA연합회 전국실행위원(전),51.7
471,한나라당,경상남도,창원시제8선거구,김오영,경상남도의회의원,55,19540920,경남대학교 행정대학원 행정학과 졸업(행정학석사),(현)마산시생활체육협의회회장,57.45
472,한나라당,경상남도,창원시제9선거구,이흥범,정치인,53,19560906,경남대학교 경영대학원 경영학과 졸업(경영학석사),3대·4대·5대 마산시의원,40.74
473,한나라당,경상남도,창원시제10선거구,황태수,경상남도의회의원,50,19600530,창원대학교 대학원 경영학과 졸업(경영학 박사),창신대학 및 창원대학교 겸임교수(전),54.37
474,한나라당,경상남도,창원시제11선거구,조우성,평화산업 대표,53,19560814,경남대학교 경영대학원 석사과정 재학중,마산YMCA 이사장(전),43.96
475,한나라당,경상남도,창원시제12선거구,정판용,경상남도의회의원,59,19500716,진해고등학교 졸업,현)경상남도의회의원,52.14
476,한나라당,경상남도,창원시제13선거구,배종량,경상남도의회의원,58,19520201,경남대학교 법정대학 행정학과 졸업,경상남도의회의원(7.8대),52.01
477,한나라당,경상남도,진주시제1선거구,공영윤,경상남도의회의원,45,19641120,경상대학교 법학과 졸업,경상남도의회 건설소방위원장,53.28
478,한나라당,경상남도,진주시제2선거구,윤용근,경상남도의회 의원,55,19541021,경상대학교 대학원 박사과정 수료(지방자치전공),전)한국 외국어대학교 총학생회장,62.03
479,무소속,경상남도,진주시제3선거구,김백용,무직,59,19501012,한국방송통신대학교 행정학과 졸업,(전) 진주시의회 의장,50.36
480,한나라당,경상남도,진주시제4선거구,심규환,법무사(법무사 심규환 사무소 대표),47,19630426,경상대학교 대학원 수료 (법학과 박사과정),한국컨테이너부두공단 이사,41.3
481,한나라당,경상남도,통영시제1선거구,김윤근,경상남도의회의원,50,19591015,경상대학교 해양과학대학 해양생명과학과 졸업,(현)경상남도의회의원,56.6
482,한나라당,경상남도,통영시제2선거구,강석주,경상남도의회의원,45,19640810,고려대학교 행정대학원 행정학과 수료,(현)경상남도의회 교육사회위원회 위원장,51.21
483,무소속,경상남도,고성군제1선거구,김대겸,체육인,63,19461207,건국대학교 법경대학 법학과 졸업,고성군가락종친회장,58.85
484,한나라당,경상남도,고성군제2선거구,하학열,정당인,51,19580729,중앙대학교 공과대학 전기공학과 졸업,"前4,5대고성군의회 의원",56.86
485,무소속,경상남도,사천시제1선거구,조근도,농업,59,19510228,경상대학교 행정대학원 석사과정(1학기 재학),사천시 총무국장,58.42
486,한나라당,경상남도,사천시제2선거구,박동식,경상남도의회의원,52,19580424,진주산업대학교 졸업,사천시 축구협회장,67.31
487,민주당,광주광역시,광산구제1선거구,윤봉근,정당인,52,19570915,조선대학교 대학원 졸업(행정학박사),광주광역시교육위원회 의장,51.89
488,민주당,광주광역시,광산구제2선거구,허문수,자영업,47,19630221,광주대학교 법학과 졸업,어르신을 사모하는 모임 우산동 회장(현),55.09
489,민주당,광주광역시,광산구제3선거구,송경종,정당인,40,19700205,전남대학교 대학원 졸업(행정학 석사),광산구의회 산업도시위원장/예결위원장(전),64.25
490,민주당,광주광역시,광산구제4선거구,김민종,자영업,42,19670613,전남대학교 행정대학원(전공:정책학)수료,제4대 광산구의회 후반기 운영위원장(전),46.4
491,자유선진당,대전광역시,동구제1선거구,남진근,자영업,51,19590107,대전실업전문대 경영과 졸업(현 우송정보대학),(현)자유선진당동구청년위원장,45.04
492,자유선진당,대전광역시,동구제2선거구,곽수천,정당인,69,19401120,우송공업대학 사회복지아동과 졸업(현 우송대학교),대전광역시동구의회의장,40.88
493,자유선진당,대전광역시,동구제3선거구,안필응,벤처기업인,49,19610117,대성고등학교 졸업,벤처기업 폴리바이오㈜ 대표이사,38.09
494,자유선진당,대전광역시,중구제1선거구,황경식,권선택국회의원 사무소장,46,19630711,단국대학교 산업대학원 석사과정(2년 6월) 수료,권선택국회의원 사무소장(현),40.59
495,자유선진당,대전광역시,중구제2선거구,김경훈,정당인,43,19670425,대전대학교 졸업,대전광역시 중구의회의원(사회도시 위원장),54.75
496,자유선진당,대전광역시,중구제3선거구,권중순,세무사,48,19611005,한남대학교 대학원 회계학과 졸업(경영학 석사),한국세무사회 이사,41.93
497,자유선진당,대전광역시,서구제1선거구,곽영교,대전광역시의회 의원,51,19581019,충남대학교 대학원 자치행정학 박사과정 졸업,(현)대전광역시의원,39.72
498,자유선진당,대전광역시,서구제2선거구,김경시,정당인,55,19550315,배재대학교 대학원 법학과 졸업(법학석사),"(전)서구의회 2,3,4대 의원",36.44
499,민주당,대전광역시,서구제3선거구,김인식,대전광역시의회 의원,52,19570909,충남대학교 행정대학원 행정학과 석사과정 2학년재학중,(현)대전광역시의원,44.57
